video_id,brand,published_at_utc,channel_id,channel_title,first_seen_utc,matched_fields
RxtuHA_nwXY,bibigo,2025-09-09,UCuuJ7uAiwmyZTu1TXJM1OjA,사왜사TV ,2025-09-10 06:33:30.453928+00:00,title|description|tags
IRvxEbTcD9o,bibigo,2025-09-09,UChV6SW9mKWZ27rSk7TNltwQ,Chuck Chews,2025-09-10 06:33:30.453900+00:00,title|description|tags
oy6EX8NGskM,bibigo,2025-09-09,UCflefPGAloqrK61wQPZTs4Q,Essential Bizmarketing,2025-09-10 06:33:30.453883+00:00,title|description|tags
FaDk_RKlTAA,jin ramen,2025-09-09,UC0XO4mylVDdw4-_xmN8itXA,YUM Eating Mukbang,2025-09-10 06:33:20.136748+00:00,title|description|tags
n2GTwDaBB-A,bibigo,2025-09-09,UCW7vjIZjPDEZ83cdDLcuPpg,조율킹,2025-09-10 06:33:30.453859+00:00,title|description|tags
u0fYg81T4uk,bibigo,2025-09-09,UCEMyR74xrPr81bkJluQg_Lg,BapTable,2025-09-10 06:33:30.453764+00:00,title|description|tags
sn9AxdRR0So,kooksoondang,2025-09-09,UCb1vNfNVkLwLAZps_zhMidg,Larin Gracie,2025-09-10 06:33:27.733628+00:00,title|description|tags
l0fhrZfuZys,lotte mart,2025-09-09,UC3c90-cK0k68QrSCEiG5xFg,Keluarga Wandira,2025-09-10 06:33:23.455843+00:00,title|description|tags
wZTRehp97sM,lotte mart,2025-09-09,UCZnccAWmjVv2a94zDpA359Q,예준빠,2025-09-10 06:33:23.455813+00:00,title|description|tags
VEp86fxnDcI,lotte mart,2025-09-09,UC9gOl_fzWM8azK-g-yX4gkw,Havva Ayu Tyesha,2025-09-10 06:33:23.455794+00:00,title|description|tags
MmV2NJU7B5Y,lotte mart,2025-09-09,UCqjxGlnXlIU_PaeJADXCmCw,LOTTE MART Indonesia,2025-09-10 06:33:23.455777+00:00,title|description|tags
GdbOs85VOeY,lotte mart,2025-09-09,UCkdNK8WUkpNVm6d5oOJl4WQ,CHO THUÊ NHÀ GÒ VẤP,2025-09-10 06:33:23.455759+00:00,title|description|tags
HEGMlcm2-X8,lotte mart,2025-09-09,UCrbrV46gBEgvuAiOlLD6UlA,LOTTE MART Vietnam,2025-09-10 06:33:23.455737+00:00,title|description|tags
Shb8Emh8oaw,lotte mart,2025-09-09,UCZcj_F3tKk9tZwhp5Xj7LtQ,Huyền Châu,2025-09-10 06:33:23.455626+00:00,title|description|tags
Qtmho1sNTkM,lotte mart,2025-09-09,UC4ryJd9GTt3nemgN0lNagFw,Alsayda humairah,2025-09-10 06:33:23.455580+00:00,title|description|tags
DTfuRKXh2Xk,jin ramen,2025-09-09,UCw5z8N9PhkVeI1K6JtQq_0g,Asia Pop Central ,2025-09-10 06:33:20.137057+00:00,title|description|tags
QOvHs4F4SS4,jin ramen,2025-09-09,UCQ87s1d4hLMNH8wTdcau1jQ,EIKEIKEAT,2025-09-10 06:33:20.136940+00:00,title|description|tags
FToIl-s0omk,jin ramen,2025-09-09,UCInegpidMQY4L9-HPjlPH-w,Janzyyasmr,2025-09-10 06:33:20.136912+00:00,title|description|tags
Hr02fzebg-E,bibigo,2025-09-09,UCW7vjIZjPDEZ83cdDLcuPpg,조율킹,2025-09-10 06:33:30.453840+00:00,title|description|tags
5k-QHrg_9OI,buldak,2025-09-11,UCC8ZFp42smukOOoG5PE3qcg,Londyn Dior,2025-09-12 07:46:09.694033+00:00,title|description|tags
vWmCmqpHJlE,buldak,2025-09-11,UCZawH76eWRZPYbT-9DpcneA,Nam Cook ÷×스키즈드 네 개-39 ,2025-09-12 07:46:09.694042+00:00,title|description|tags
ryx5HUyot54,buldak,2025-09-11,UCeYzOu4-Bp0SfvryLa6jcjw,QA Asmr,2025-09-12 07:46:09.694051+00:00,title|description|tags
s7caZkXUwJY,buldak,2025-09-11,UCLUOjWFSuq_raLd5wlQ9how,김사모_KimSaMo,2025-09-12 07:46:09.696786+00:00,title|description|tags
aqH8_TIsLDg,buldak,2025-09-11,UCj6ixQrASmEMH1wN1seopZQ,AnjuThapa # foodie 😋,2025-09-12 07:46:09.696770+00:00,title|description|tags
xZ6s7bGv4Js,buldak,2025-09-11,UCjvhHSenFiYftsEJQupeFSA,Edibe Yüksel,2025-09-12 07:46:09.696760+00:00,title|description|tags
o53WaFxdcLY,buldak,2025-09-11,UCiC2s0TWKnnTwv20gQ__dew,Ottee Kim,2025-09-12 07:46:09.696751+00:00,title|description|tags
zsN_OK3AJd8,buldak,2025-09-11,UC8WD4ioxJDvYaiCcW_7GAcA,Musa Spicy asmr,2025-09-12 07:46:09.696742+00:00,title|description|tags
7yDjK1qmllU,buldak,2025-09-11,UCBD7maTGzdgjZ5l7305Mzyw,Linslillife,2025-09-12 07:46:09.696736+00:00,title|description|tags
Cvc019yS2Ls,buldak,2025-09-11,UCt0Nt1w2y8RM56jzde7bDBw,elvivi,2025-09-12 07:46:09.696724+00:00,title|description|tags
CeIU1QNz_Fs,buldak,2025-09-11,UCzVyeRXK_Ti_JekIjv55JLQ,JiriBarive,2025-09-12 07:46:09.696685+00:00,title|description|tags
NQp2H_Y4EXI,buldak,2025-09-11,UCdVBo4e49oHpmWP5z2V_IMg,Masy,2025-09-12 07:46:09.696677+00:00,title|description|tags
XnavwTEgVdw,buldak,2025-09-11,UC9lyadhdh2G6eUFGRCGvuwQ,Mark Paquiao,2025-09-12 07:46:09.696669+00:00,title|description|tags
xPnkD4q4BHk,buldak,2025-09-11,UC9lyadhdh2G6eUFGRCGvuwQ,Mark Paquiao,2025-09-12 07:46:09.696662+00:00,title|description|tags
x6mAwPa4gxU,buldak,2025-09-11,UCjbEF-bQ2au8-kx-1rO5IHQ,Hundred flavors,2025-09-12 07:46:09.696802+00:00,title|description|tags
He83dyl1GaM,buldak,2025-09-11,UCzVyeRXK_Ti_JekIjv55JLQ,JiriBarive,2025-09-12 07:46:09.696654+00:00,title|description|tags
HvCS9LFzfbE,buldak,2025-09-11,UCtLGd0uVqpS1cEvkGmojGWA,pasongsong,2025-09-12 07:46:09.696638+00:00,title|description|tags
E6G1czRbb6E,buldak,2025-09-11,UCElZlw0ekkeaTu70M2yksWA, 💕drawingstories💕,2025-09-12 07:46:09.696611+00:00,title|description|tags
J70Vf1ydyi4,buldak,2025-09-11,UC6CJl0PWmaP0kIh39Zag3Ig,Hush! Lenny's Mukbang,2025-09-12 07:46:09.696595+00:00,title|description|tags
4kHPtK9aFqo,buldak,2025-09-11,UCjOJMrul2sBTKEJXWLuXLMQ,_-*∆Itz_Kittyu!∆*-_,2025-09-12 07:46:09.696586+00:00,title|description|tags
LR3-uOPwAY4,buldak,2025-09-11,UC-i2ywiuvjvpTy2zW-tXfkw,떵개떵,2025-09-12 07:46:09.696578+00:00,title|description|tags
0Kt6zNGOQak,buldak,2025-09-11,UC08TRsoUo6mKp_ObN62Ecjg,Feast Beast,2025-09-12 07:46:09.696560+00:00,title|description|tags
sWnHx9BLM5Y,buldak,2025-09-11,UCpSBEAs4k8ijnf0JiHtjH5Q,Joan Nordiana,2025-09-12 07:46:09.696553+00:00,title|description|tags
J8E7_hfElzY,buldak,2025-09-11,UCuqajcDe9bpBeAmJvRhRyUg,Yem Family Of 8,2025-09-12 07:46:09.696545+00:00,title|description|tags
2h1Lm-1_NcU,buldak,2025-09-11,UCmFxPkGobDom0V7bhATfAEA,@Dreamy_moon.,2025-09-12 07:46:09.696527+00:00,title|description|tags
mx1qS1k2u64,buldak,2025-09-11,UCelwKfFCJCNVqaovfz-W78g,HydrateNow,2025-09-12 07:46:09.696519+00:00,title|description|tags
97CaH-u-Ggk,buldak,2025-09-11,UCEWLx8scSeSzxMta9g6bi3g,Culinary Minute,2025-09-12 07:46:09.696510+00:00,title|description|tags
OPDwkZFrTWc,buldak,2025-09-11,UCTZew1INUPoaIu-NL0oqd-A,𝚕𝚒𝚕𝚕𝚢 🍥,2025-09-12 07:46:09.696502+00:00,title|description|tags
eTMh7bL661Q,buldak,2025-09-11,UCiISTaa-9oTlJXlDQd2lkzA,Alyona Baquial,2025-09-12 07:46:09.696646+00:00,title|description|tags
9vmAVIFCoJc,buldak,2025-09-11,UCtSVwxU06orw5gcfvkSOV2A,Valee_,2025-09-12 07:46:09.696492+00:00,title|description|tags
0MjqU-l93hA,buldak,2025-09-11,UCrvX-zbRVusvn1pjNjdNPoA,Broke Bites,2025-09-12 07:46:09.696814+00:00,title|description|tags
fNEYSWTU4CM,buldak,2025-09-11,UChTSq5VsuF4hOAVZlZzEPSw,Manyo ASMR,2025-09-12 07:46:09.696834+00:00,title|description|tags
OVFcwXMWOBk,buldak,2025-09-11,UCVsADj0SBamdPXpkY0SX57g,Bite Bonanza,2025-09-12 07:46:09.697093+00:00,title|description|tags
5SxDx1BDQiI,buldak,2025-09-11,UCabDSFyyHgn1AhntABDk_kg,Планета Тигра,2025-09-12 07:46:09.697076+00:00,title|description|tags
6JGAhakunEU,buldak,2025-09-11,UCf06qO0QRP1dBTT5lMgA5XQ,HeatDrop,2025-09-12 07:46:09.697068+00:00,title|description|tags
WOeunRJXUiM,buldak,2025-09-11,UC3-Eos_TtHChXo-1RzkWw7A,Lateeé ASMR,2025-09-12 07:46:09.697060+00:00,title|description|tags
5MgwzNcfFjo,buldak,2025-09-11,UC2ILBPDhGKT6uUONIHSloFQ,"DreamSpark Studio | Meme, K-pop, Travel Adventures",2025-09-12 07:46:09.697053+00:00,title|description|tags
ymXpU-0Rb2o,buldak,2025-09-11,UCPuRGKEPMkwcghQ3TUT4O5Q,Give Me Freedom Now,2025-09-12 07:46:09.697037+00:00,title|description|tags
EaAhgb4jHDE,buldak,2025-09-11,UCk4qc1RXO8f6NdERaqD0sAQ,Tasty bites with rey rey:),2025-09-12 07:46:09.697029+00:00,title|description|tags
Juzs0iw4ARc,buldak,2025-09-11,UC8Hr9VBXzyKC3G0mwuNzuDg,Zuza Show,2025-09-12 07:46:09.697020+00:00,title|description|tags
b6oS9_zmvZM,buldak,2025-09-11,UCXP2X2Kpg5oiTP5PobeRElQ,Bites Only Ell,2025-09-12 07:46:09.697010+00:00,title|description|tags
4XqiiSYzR_4,buldak,2025-09-11,UC8Hr9VBXzyKC3G0mwuNzuDg,Zuza Show,2025-09-12 07:46:09.697001+00:00,title|description|tags
DbH23rS8ycU,buldak,2025-09-11,UC8Hr9VBXzyKC3G0mwuNzuDg,Zuza Show,2025-09-12 07:46:09.696994+00:00,title|description|tags
q-H3drHrNI0,buldak,2025-09-11,UCPuRGKEPMkwcghQ3TUT4O5Q,Give Me Freedom Now,2025-09-12 07:46:09.696987+00:00,title|description|tags
h2YHzxo0Uf0,buldak,2025-09-11,UC8Hr9VBXzyKC3G0mwuNzuDg,Zuza Show,2025-09-12 07:46:09.696979+00:00,title|description|tags
IQEhc7OWcG4,buldak,2025-09-11,UCcz35zVchN3tt0YNLYodfJw,Life of Aryan,2025-09-12 07:46:09.696826+00:00,title|description|tags
uR6AcWieZzo,buldak,2025-09-11,UCdgNOKdCSRlJ9pT3oB8vuBg,Janie DeVours,2025-09-12 07:46:09.696971+00:00,title|description|tags
tOPe2LnlqwE,buldak,2025-09-11,UC7kvWXIVeLXLW1UrE_Rb5vA,Radz Kitchen ASMR,2025-09-12 07:46:09.696953+00:00,title|description|tags
azNgRy0wfMU,buldak,2025-09-11,UCaEuqsq8vBsf3mW7PcOl_vQ,Melissa Selfridge,2025-09-12 07:46:09.696946+00:00,title|description|tags
alJRNqXDmng,buldak,2025-09-11,UCVJE05DohEwbvYR49T61mCg,Ricardo Rodriguez,2025-09-12 07:46:09.696938+00:00,title|description|tags
w9haPv9YaBw,buldak,2025-09-11,UCl5pEFGR56RIhdsSBmSfJGQ,Keluarga Bapak Suhandi,2025-09-12 07:46:09.696930+00:00,title|description|tags
42meF98xaV4,buldak,2025-09-11,UCOLWzEJp43zd3MTaqO-q9dg,GOYANG-I CHEF,2025-09-12 07:46:09.696923+00:00,title|description|tags
jpFPdSFRq7M,buldak,2025-09-11,UCyalBN78H_HIdr-SpAhYFmA,life uncurated ,2025-09-12 07:46:09.696913+00:00,title|description|tags
UVGWZLMoh88,buldak,2025-09-11,UC2XSjDnYM1PJioVRjfBehfw,𝚕𝚒𝚕𝚢𝚋𝚕𝚞𝚎𝚜,2025-09-12 07:46:09.696905+00:00,title|description|tags
2zMu1MkgWVE,buldak,2025-09-11,UCs30QkWMD93ReNpadTnD1qA,ASMR Foodiee,2025-09-12 07:46:09.696898+00:00,title|description|tags
hy-6STohy9I,buldak,2025-09-11,UCCoU5-HHfn3FxK5H4TJfeNw,드림캐처ASMR,2025-09-12 07:46:09.696882+00:00,title|description|tags
r3RLdJlszSY,buldak,2025-09-11,UClRDTDhE6QpEzWQ71fQn_aQ,swaakz ୨ৎ,2025-09-12 07:46:09.696864+00:00,title|description|tags
2VV4eC4lXfk,buldak,2025-09-11,UCBsnQwenaB2UMtYytfHprxw,Wen Xiang-Dadap,2025-09-12 07:46:09.696849+00:00,title|description|tags
eEjQ1hE3K2w,buldak,2025-09-11,UCOBQHha5XMC9hJYfeG-VYIw,Eating With Kimone,2025-09-12 07:46:09.696842+00:00,title|description|tags
-jsESkkdWW0,buldak,2025-09-11,UCDdz0ea1szdQS8mx6KlEXwg,The Foodie Bongs,2025-09-12 07:46:09.696964+00:00,title|description|tags
qQXdpiKq4iY,nongshim,2025-09-09,UCPq5QjTVJcdDO-WbfZWsTZg,VUA ĂN MÌ,2025-09-10 06:32:58.776816+00:00,title|description|tags
oKNRdxz0d3w,buldak,2025-09-11,UCBsnQwenaB2UMtYytfHprxw,Wen Xiang-Dadap,2025-09-12 07:46:09.696486+00:00,title|description|tags
eziuiESpEfk,buldak,2025-09-11,UC7kvWXIVeLXLW1UrE_Rb5vA,Radz Kitchen ASMR,2025-09-12 07:46:09.696467+00:00,title|description|tags
n2i2sdn5u30,buldak,2025-09-11,UCbnlSf-RacdJ44sCR8PL4DA,aahana adventures •••,2025-09-12 07:46:09.695706+00:00,title|description|tags
iLToNgtxYDw,buldak,2025-09-11,UCNBrvlgjO42QQR13SNkrLkg,@The Sweet Kitchen ♡,2025-09-12 07:46:09.695697+00:00,title|description|tags
a47HG86Rl8k,buldak,2025-09-11,UCbnlSf-RacdJ44sCR8PL4DA,aahana adventures •••,2025-09-12 07:46:09.695684+00:00,title|description|tags
uet6hvgR19E,buldak,2025-09-11,UCRBLnPCXYj6-8dkgpcXXrag,EllyQueen,2025-09-12 07:46:09.695676+00:00,title|description|tags
TAlVuqmHA9o,buldak,2025-09-11,UCp5qL94S3E5XvzlmXpDWoIw,Meme Cat AI,2025-09-12 07:46:09.695666+00:00,title|description|tags
xZ5MtKFdHTs,buldak,2025-09-11,UCVtHm8c8SStQyNPRHzyN24w,ToonPop,2025-09-12 07:46:09.695647+00:00,title|description|tags
gETxQHbpfgg,buldak,2025-09-11,UCEXlQ8VXPrk7dqnwyHh6wPQ,OrminChef,2025-09-12 07:46:09.695619+00:00,title|description|tags
NhLrwx-cNu0,buldak,2025-09-11,UCHqEKWa71nHImUJ1D0FiYRw,★Papercraftgirl and Steinunn are here!!!★,2025-09-12 07:46:09.695556+00:00,title|description|tags
PaqVlIpd3aI,buldak,2025-09-11,UCAdyimdfMbm_hJdjQwXy1xg,just curious,2025-09-12 07:46:09.695492+00:00,title|description|tags
sHalM0ccbTs,buldak,2025-09-11,UCqEYqIY6TKk52CWtNej3oyw,Debola O,2025-09-12 07:46:09.695483+00:00,title|description|tags
res4r1tHV7A,buldak,2025-09-11,UCmLv_gdfPRwMVdil5UI3OOA,Папа плюс два,2025-09-12 07:46:09.695470+00:00,title|description|tags
MXfcnUdmTBM,buldak,2025-09-11,UCfRGdw-gwzuTYFLNJPGAeLA,HeyTet,2025-09-12 07:46:09.695459+00:00,title|description|tags
EnC1JMRGWNY,buldak,2025-09-11,UC-XCRnoExolh0br2LBWGKTQ,JubileeGeode,2025-09-12 07:46:09.695444+00:00,title|description|tags
HZ24C_Zrzdo,buldak,2025-09-11,UCrd64tZ-QtmBVTKkjX_Ltmw,Hungry Bacon ASMR,2025-09-12 07:46:09.695714+00:00,title|description|tags
nzF0YI48ZXg,buldak,2025-09-11,UCRf82mrKFQijXi71bOhWsAw,Fats Eats,2025-09-12 07:46:09.695433+00:00,title|description|tags
uwtdKTo1OUA,buldak,2025-09-11,UC7FX8vYNusIN0apsQ_JWnfQ,Lucas Loi,2025-09-12 07:46:09.694192+00:00,title|description|tags
9hiJ3MeGzmc,buldak,2025-09-11,UCh_J1OAMJxO6otfrymG0byg,danyalik ,2025-09-12 07:46:09.694184+00:00,title|description|tags
8indrSYoS7k,buldak,2025-09-11,UCek2bZT4Kb11pEP8jFwAvDg,Sim_Slimma,2025-09-12 07:46:09.694174+00:00,title|description|tags
HiTtH1L4BPw,buldak,2025-09-11,UCDdCgfqmcmJi3QHkx5093yA,Mukbang Mashup,2025-09-12 07:46:09.694162+00:00,title|description|tags
1nVisqknrAY,buldak,2025-09-11,UC8Km4TW1M65kewaqd7NnxQA,Curious2Know,2025-09-12 07:46:09.694143+00:00,title|description|tags
5UtdhjrQltk,buldak,2025-09-11,UC7IojJL5AowitXiJ-OwxrHw, Stray kids lover,2025-09-12 07:46:09.694133+00:00,title|description|tags
t7p_lfyFr9o,buldak,2025-09-11,UC0i28Np6Cq3Dr15Ack856RQ,Agha reacts,2025-09-12 07:46:09.694125+00:00,title|description|tags
SYao6zPnshs,buldak,2025-09-11,UCfRGdw-gwzuTYFLNJPGAeLA,HeyTet,2025-09-12 07:46:09.694118+00:00,title|description|tags
zJ-blZGrUnc,buldak,2025-09-11,UC1gQeBJg5ZA3CNIww0lDx2Q,Чипидрыс,2025-09-12 07:46:09.694109+00:00,title|description|tags
obMyDgLFZZk,buldak,2025-09-11,UCzlOKocDiAIBJKEvPGWripA,Sorah Mukbang,2025-09-12 07:46:09.694094+00:00,title|description|tags
bMLtjmbqLAY,buldak,2025-09-11,UC_V9OdXXowNWpvdANUdPuEg,MIZANUR RAHMAN,2025-09-12 07:46:09.694079+00:00,title|description|tags
-g7x5LVpwWQ,buldak,2025-09-11,UCw6WpRZ2Ka5OKiXdlw7tCnA,Life with Lyra,2025-09-12 07:46:09.694072+00:00,title|description|tags
15OZ8bWUwjA,buldak,2025-09-11,UC4ggZfP7-fcbQOy4wMUvTDA,Muton ASMR,2025-09-12 07:46:09.694063+00:00,title|description|tags
qAWbOoqkkTM,buldak,2025-09-11,UCg_74p513YaNk1i2PMd5ejw,Coolest couch potato ⋆˚꩜｡,2025-09-12 07:46:09.695397+00:00,title|description|tags
jP-sGEdWnME,buldak,2025-09-11,UCKnHjkT0kduG2SdspMndyCA,고후gohoo,2025-09-12 07:46:09.696479+00:00,title|description|tags
pQV9zFnGf5U,buldak,2025-09-11,UCnpL1N10G5gUF57783bLGuA,Samiha Raisa Army+Blink ,2025-09-12 07:46:09.695723+00:00,title|description|tags
CHPgCi5_11s,buldak,2025-09-11,UCjfxYicsUvEi4im6YSGxXXg,Sweet-Vibes,2025-09-12 07:46:09.695742+00:00,title|description|tags
2bPm3Ps7t7Y,buldak,2025-09-11,UC3MGFQEl0NIGqImRJXnGkPw,Arigue Chebl,2025-09-12 07:46:09.696458+00:00,title|description|tags
M4PbXlrKbos,buldak,2025-09-11,UC7logkJ-WADAmK8m_mLYHzQ,YKMukbangs,2025-09-12 07:46:09.696450+00:00,title|description|tags
cKzuaHCSfzE,buldak,2025-09-11,UCnfILxPA92MdxhY23mnQ6-A,Bargain Buys,2025-09-12 07:46:09.696443+00:00,title|description|tags
L6x2Wa6YFG4,buldak,2025-09-11,UC7logkJ-WADAmK8m_mLYHzQ,YKMukbangs,2025-09-12 07:46:09.696432+00:00,title|description|tags
oBYeZW95Y9g,buldak,2025-09-11,UCzlf2wyBczUh-C5RFDz0pIA,Sunkanmi Balogun,2025-09-12 07:46:09.696423+00:00,title|description|tags
fThCBKQw0fc,buldak,2025-09-11,UCLZRmpPCcsRMCMb79lWu9eg,Aarya Sahu 🧿,2025-09-12 07:46:09.696415+00:00,title|description|tags
EjDH0PjjYsQ,buldak,2025-09-11,UC5wSrJoc5y-1Mq97czY3QgA,박홍 Bakkong,2025-09-12 07:46:09.696406+00:00,title|description|tags
mMdrUVKbvOc,buldak,2025-09-11,UCygqUYJ3ekG_JgllTrqiLEg,0Rthii,2025-09-12 07:46:09.696393+00:00,title|description|tags
wz3nuhNvw64,buldak,2025-09-11,UCoflSxJc8ULqK9bpFHViEkQ,CRISPY asmr eating,2025-09-12 07:46:09.696382+00:00,title|description|tags
yGIvPoACKjA,buldak,2025-09-11,UCUymv-UxQinbrx_-BHD9y6g,Garvyn.,2025-09-12 07:46:09.696371+00:00,title|description|tags
3YJHqztlQ1Q,buldak,2025-09-11,UCetygtJRrigq9o4nbdkkpNA,Dimah Alomari.,2025-09-12 07:46:09.696364+00:00,title|description|tags
r6dR40sR0VI,buldak,2025-09-11,UCQbKvbMewNO_Lu9w3TxMo9Q,Mohona's Recipe Bd,2025-09-12 07:46:09.696354+00:00,title|description|tags
iVMg9gQvXYs,buldak,2025-09-11,UC9ZsKweu3a4TbLCuqdldXqg,D3SQUAD!,2025-09-12 07:46:09.696332+00:00,title|description|tags
LvMYsW1kkaA,buldak,2025-09-11,UCuKYkjr9LOetcY41KrptxJA,Empa ASMR 🍓,2025-09-12 07:46:09.695733+00:00,title|description|tags
i0IRt30YkGE,buldak,2025-09-11,UC6HC2gTtKTaJKVhFqCFJs2Q,Misty pori,2025-09-12 07:46:09.696323+00:00,title|description|tags
q6yRxjX689g,buldak,2025-09-11,UCaP0FLsbiin4hCxm7G1QUtw,JnJ Pachuau,2025-09-12 07:46:09.696306+00:00,title|description|tags
cwy28LAsLTY,buldak,2025-09-11,UCpL-wzTTFTAK-_Vc3SwlsYw,Byeona66,2025-09-12 07:46:09.696295+00:00,title|description|tags
4GIU_D9kGB0,buldak,2025-09-11,UCTd0S0ooE1XETkO6ThQwobw,himaniKh0liya,2025-09-12 07:46:09.696286+00:00,title|description|tags
MJSlOFg7se8,buldak,2025-09-11,UCgLexseG5T84H2h0iucqgZw,SkyMealProject,2025-09-12 07:46:09.696277+00:00,title|description|tags
PQMjPNU2Ixo,buldak,2025-09-11,UCSCemvSmFpoIEnrjGLbigAA,Itz Annie,2025-09-12 07:46:09.696268+00:00,title|description|tags
BrMj5_NDUGk,buldak,2025-09-11,UCfwW8wHPUXEvQiLHmdT92bQ,Namz Meets World,2025-09-12 07:46:09.696259+00:00,title|description|tags
QKi3GfwFkRo,buldak,2025-09-11,UCcOADMNjKOVRu5yQvUW7NWQ,Badass TikTok Compilation 🔥,2025-09-12 07:46:09.696247+00:00,title|description|tags
gMsiMwWjgc0,buldak,2025-09-11,UCqk_bjECD6iS_Qed9lAqhcQ,Windows 7,2025-09-12 07:46:09.696236+00:00,title|description|tags
woQGHCFDwOo,buldak,2025-09-11,UCUmCmEjjuMOoOwMOMsGE_VQ,[Peanuttrel ]피넛트럴,2025-09-12 07:46:09.696214+00:00,title|description|tags
uiF7IN5jJUg,buldak,2025-09-11,UCeag5aaFJKGS7wkbFfaNoeg,TasteTok,2025-09-12 07:46:09.695786+00:00,title|description|tags
oiOPpwb3bm0,buldak,2025-09-11,UCuQatLjKTP8nS7Bvmi3aytw,Gurung anuja,2025-09-12 07:46:09.695776+00:00,title|description|tags
qCMST4tAFEM,buldak,2025-09-11,UCYyEMVONKY-J3OLTwnWNsnA,buldakramen.tbilisi,2025-09-12 07:46:09.695767+00:00,title|description|tags
Xmo6gwPrdnc,buldak,2025-09-11,UC5z3iCeubmsJn-phEL0oLMQ,diamondeyo,2025-09-12 07:46:09.695755+00:00,title|description|tags
ZdPbzMYhcwc,buldak,2025-09-11,UCcKPNK5JA20AXmmsfa6Oqlw,Pookie_asmr,2025-09-12 07:46:09.696314+00:00,title|description|tags
pxatwsRAIkg,nongshim,2025-09-09,UCm0P5i4TNItvgmPCZCGSyYA,LCK Tiếng Việt,2025-09-10 06:32:58.776623+00:00,title|description|tags
74lwSTYmqvM,nongshim,2025-09-09,UCf_K4lbSxdEHSml-vls62Xw,Feureau's Laboratory,2025-09-10 06:32:58.776588+00:00,title|description|tags
uItu7Arwces,nongshim,2025-09-09,UCmJ0wSXIKVhGPgN7MCvCLdw,Shelflifestory,2025-09-10 06:32:58.776530+00:00,title|description|tags
_Jt5Y6Reg0U,buldak,2025-09-09,UCyDpoOvLtHtr65Ok0xXn66w,Mukbang Asmr,2025-09-10 06:32:50.362304+00:00,title|description|tags
NrWxtZE6RJw,buldak,2025-09-09,UCtdsnRTUFl_Bn195K6rVHXA,Pyeoniverse,2025-09-10 06:32:50.362289+00:00,title|description|tags
aNdtKgbd9Iw,buldak,2025-09-09,UCjY-Xu5qkIFR_DSs7VvNMGw,TheSanaSpace!!,2025-09-10 06:32:50.362270+00:00,title|description|tags
GXv-Bkxxsyg,buldak,2025-09-09,UCazbZulnQl20hpiH54JDyng,Saraa De Silva,2025-09-10 06:32:50.362252+00:00,title|description|tags
cx4NzBD_i9I,buldak,2025-09-09,UC5eQ8hlx1Wbg2psB6ZiHNlQ,Girlie Suyat ,2025-09-10 06:32:50.362228+00:00,title|description|tags
1iDynF0V9zQ,buldak,2025-09-09,UCqBg_dVnTBdOkuYfkX53JHA,Maleez creations ,2025-09-10 06:32:50.362215+00:00,title|description|tags
kTYFQLIk_2M,buldak,2025-09-09,UCtcbUVrbF0Nx-dsVdPZeFHA,Eat and repeat 😋 ,2025-09-10 06:32:50.362189+00:00,title|description|tags
OFA6Vxp63i4,buldak,2025-09-09,UCSV66U5bqARUeUW_AoJPS5A,⭐L3O_.NOOB🌼,2025-09-10 06:32:50.362175+00:00,title|description|tags
tJFhnuYhEd8,buldak,2025-09-09,UCCjKVDATKNJKZ2e71nQduaA,bun buns,2025-09-10 06:32:50.362157+00:00,title|description|tags
oSvcTGhC1HQ,buldak,2025-09-09,UCa4nMHWVUirT5JcBvLC8i4A,Goky Eats,2025-09-10 06:32:50.362141+00:00,title|description|tags
WU9lhsNR_Fg,buldak,2025-09-09,UChNW_iQwIsYi0iu95WdZ8hQ,helloabbiesoo,2025-09-10 06:32:50.362125+00:00,title|description|tags
NrjKtJQiq_0,buldak,2025-09-09,UC3mnWjxohjl4BuI53mKFd_g,চিত্তাকর্ষক,2025-09-10 06:32:50.362106+00:00,title|description|tags
WK52sfxnljE,buldak,2025-09-09,UCabDSFyyHgn1AhntABDk_kg,Планета Тигра,2025-09-10 06:32:50.362087+00:00,title|description|tags
J3vJ5lM-FZ0,buldak,2025-09-09,UCAiKx67_4eDTLO2jMte7Saw,Timeline,2025-09-10 06:32:50.362318+00:00,title|description|tags
yVfRQ7Gt8fQ,buldak,2025-09-09,UC6_W-x-yawIwI78QthxhBQA,Charity Reign Espante,2025-09-10 06:32:50.362074+00:00,title|description|tags
kvCTLyNOvwQ,buldak,2025-09-09,UCqZVfDVzAxtwWmap5hUukhg,Flavor Flow,2025-09-10 06:32:50.362040+00:00,title|description|tags
iodlkHdua9Y,buldak,2025-09-09,UCEYC05RI_Gr4RC2Y_qcWg_Q,Cheddar Cheese,2025-09-10 06:32:50.362022+00:00,title|description|tags
BUt0-UHIJcw,buldak,2025-09-09,UCxa0RUW97b215jZcnpcrs9w,Tisha In Texas,2025-09-10 06:32:50.362002+00:00,title|description|tags
jk6eSlJL0Nw,buldak,2025-09-09,UCOEHrprAvYKNl_L1r5AL1mg,Alleynetwork,2025-09-10 06:32:50.361989+00:00,title|description|tags
sRSXHivNMnw,buldak,2025-09-09,UC31BYbrXsyPRudO5Y4H29Cw,StayP Eats,2025-09-10 06:32:50.361970+00:00,title|description|tags
