date,close,volume,ticker
2023-04-17,7470.0,193224,228810.KS
2023-04-18,7400.0,316927,228810.KS
2023-04-19,7345.0,110493,228810.KS
2023-04-20,7210.0,163429,228810.KS
2023-04-21,7105.0,102935,228810.KS
2023-04-24,7120.0,151959,228810.KS
2023-04-25,7100.0,967913,228810.KS
2023-04-26,7205.0,128368,228810.KS
2023-04-27,7225.0,147233,228810.KS
2023-04-28,7250.0,285440,228810.KS
2023-05-02,7505.0,469750,228810.KS
2023-05-03,7515.0,329072,228810.KS
2023-05-04,7440.0,96410,228810.KS
2023-05-08,7310.0,129113,228810.KS
2023-05-09,7205.0,339295,228810.KS
2023-05-10,7210.0,63962,228810.KS
2023-05-11,7325.0,116268,228810.KS
2023-05-12,7465.0,203750,228810.KS
2023-05-15,7350.0,117672,228810.KS
2023-05-16,7650.0,471352,228810.KS
2023-05-17,7940.0,656421,228810.KS
2023-05-19,7840.0,300257,228810.KS
2023-05-22,7760.0,258448,228810.KS
2023-05-23,7870.0,321054,228810.KS
2023-05-25,7665.0,172519,228810.KS
2023-05-26,7625.0,145300,228810.KS
2023-05-30,7835.0,192881,228810.KS
2023-05-31,7865.0,153764,228810.KS
2023-06-01,7770.0,247687,228810.KS
2023-06-02,7755.0,90822,228810.KS
2023-06-05,7725.0,70848,228810.KS
2023-06-07,7770.0,173948,228810.KS
2023-06-08,7670.0,64268,228810.KS
2023-06-09,7770.0,190311,228810.KS
2023-06-12,7855.0,105268,228810.KS
2023-06-13,7855.0,294391,228810.KS
2023-06-14,7825.0,464454,228810.KS
2023-06-15,7820.0,133065,228810.KS
2023-06-16,7825.0,84652,228810.KS
2023-06-19,7825.0,57239,228810.KS
2023-06-20,7910.0,178222,228810.KS
2023-06-21,7640.0,201505,228810.KS
2023-06-22,7555.0,146377,228810.KS
2023-06-23,7400.0,132545,228810.KS
2023-06-26,7305.0,105235,228810.KS
2023-06-27,7230.0,125742,228810.KS
2023-06-28,7195.0,106293,228810.KS
2023-06-29,7125.0,153869,228810.KS
2023-06-30,7140.0,162892,228810.KS
2023-07-07,7055.0,81575,228810.KS
2023-07-10,6995.0,101243,228810.KS
2023-07-14,7195.0,152551,228810.KS
2023-07-17,7170.0,90436,228810.KS
2023-07-19,7075.0,153316,228810.KS
2023-07-20,7105.0,137685,228810.KS
2023-07-21,7000.0,80746,228810.KS
2023-07-24,6830.0,139515,228810.KS
2023-07-26,6655.0,355940,228810.KS
2023-07-28,6965.0,281162,228810.KS
2023-08-03,6875.0,156281,228810.KS
2023-08-04,7080.0,125079,228810.KS
2023-08-07,7110.0,180024,228810.KS
2023-08-08,7040.0,116005,228810.KS
2023-08-09,7000.0,54996,228810.KS
2023-08-10,7085.0,128827,228810.KS
2023-08-11,7040.0,145793,228810.KS
2023-08-14,6950.0,116962,228810.KS
2023-08-16,6745.0,104960,228810.KS
2023-08-17,6710.0,113928,228810.KS
2023-08-18,6550.0,93269,228810.KS
2023-08-21,6550.0,220073,228810.KS
2023-08-22,6510.0,159126,228810.KS
2023-08-23,6475.0,64349,228810.KS
2023-08-24,6590.0,47346,228810.KS
2023-08-25,6585.0,55346,228810.KS
2023-08-28,6740.0,71664,228810.KS
2023-08-29,6890.0,246303,228810.KS
2023-08-30,6940.0,103115,228810.KS
2023-08-31,6915.0,64810,228810.KS
2023-09-01,6765.0,50059,228810.KS
2023-09-04,6785.0,83814,228810.KS
2023-09-05,6765.0,60512,228810.KS
2023-09-06,6720.0,58935,228810.KS
2023-09-07,6610.0,61287,228810.KS
2023-09-08,6695.0,81686,228810.KS
2023-09-11,6725.0,98578,228810.KS
2023-09-12,6840.0,120763,228810.KS
2023-09-13,6765.0,41812,228810.KS
2023-09-14,6895.0,141769,228810.KS
2023-09-15,6855.0,67126,228810.KS
2023-09-18,6760.0,43530,228810.KS
2023-09-19,6720.0,74526,228810.KS
2023-09-20,6685.0,62091,228810.KS
2023-09-21,6470.0,55534,228810.KS
2023-09-22,6410.0,526579,228810.KS
2023-09-25,6485.0,59138,228810.KS
2023-09-26,6380.0,35209,228810.KS
2023-09-27,6420.0,21789,228810.KS
2023-10-04,6105.0,64813,228810.KS
2023-10-05,6080.0,30054,228810.KS
2023-10-06,6120.0,54077,228810.KS
2023-10-10,5965.0,34666,228810.KS
2023-10-11,6070.0,17621,228810.KS
2023-10-12,6290.0,271153,228810.KS
2023-10-13,6155.0,134382,228810.KS
2023-10-16,6010.0,117212,228810.KS
2023-10-17,6020.0,44682,228810.KS
2023-10-18,5960.0,33317,228810.KS
2023-10-19,5785.0,46562,228810.KS
2023-10-20,5690.0,43411,228810.KS
2023-10-23,5680.0,57603,228810.KS
2023-10-24,5820.0,63634,228810.KS
2023-10-25,5785.0,39504,228810.KS
2023-10-26,5455.0,165229,228810.KS
2023-10-27,5555.0,95031,228810.KS
2023-10-30,5640.0,70221,228810.KS
2023-10-31,5595.0,183723,228810.KS
2023-11-01,5795.0,68505,228810.KS
2023-11-02,5935.0,32690,228810.KS
2023-11-03,5975.0,52752,228810.KS
2023-11-06,6295.0,88391,228810.KS
2023-11-07,6180.0,151264,228810.KS
2023-11-08,6390.0,229832,228810.KS
2023-11-09,6375.0,100394,228810.KS
2023-11-10,6310.0,46291,228810.KS
2023-11-13,6060.0,94141,228810.KS
2023-11-14,6125.0,38851,228810.KS
2023-11-15,6250.0,93316,228810.KS
2023-11-16,6255.0,78067,228810.KS
2023-11-17,5995.0,152855,228810.KS
2023-11-20,6090.0,71856,228810.KS
2023-11-21,6175.0,131212,228810.KS
2023-11-22,6220.0,90704,228810.KS
2023-11-23,6310.0,129052,228810.KS
2023-11-24,6305.0,39063,228810.KS
2023-11-27,6260.0,67527,228810.KS
2023-11-28,6185.0,71202,228810.KS
2023-11-29,6180.0,38864,228810.KS
2023-11-30,6125.0,66987,228810.KS
2023-12-01,6140.0,80969,228810.KS
2023-12-04,6085.0,54671,228810.KS
2023-12-05,6000.0,38440,228810.KS
2023-12-06,6350.0,223077,228810.KS
2023-12-07,6310.0,81145,228810.KS
2023-12-08,6410.0,80583,228810.KS
2023-12-11,6600.0,170108,228810.KS
2023-12-12,6415.0,151512,228810.KS
2023-12-13,6405.0,48661,228810.KS
2023-12-14,6255.0,152296,228810.KS
2023-12-15,6275.0,66460,228810.KS
2023-12-18,6390.0,68506,228810.KS
2023-12-19,6460.0,90303,228810.KS
2023-12-20,6480.0,110552,228810.KS
2023-12-21,6395.0,57999,228810.KS
2023-12-22,6355.0,59722,228810.KS
2023-12-26,6250.0,57945,228810.KS
2023-12-27,6345.0,61568,228810.KS
2023-12-28,6355.0,195882,228810.KS
2024-01-02,6400.0,82811,228810.KS
2024-01-03,6330.0,39568,228810.KS
2024-01-04,6245.0,82142,228810.KS
2024-01-05,6300.0,74535,228810.KS
2024-01-08,6445.0,72927,228810.KS
2024-01-09,6635.0,90783,228810.KS
2024-01-10,6615.0,64853,228810.KS
2024-01-11,6600.0,66567,228810.KS
2024-01-12,6425.0,87116,228810.KS
2024-01-15,6175.0,156069,228810.KS
2024-01-16,6100.0,74309,228810.KS
2024-01-17,5955.0,65082,228810.KS
2024-01-19,6040.0,63018,228810.KS
2024-01-22,6135.0,97397,228810.KS
2024-01-23,6190.0,50986,228810.KS
2024-01-24,6310.0,108527,228810.KS
2024-01-25,6215.0,56521,228810.KS
2024-01-26,6275.0,45861,228810.KS
2024-01-29,5975.0,236152,228810.KS
2024-01-30,5930.0,86541,228810.KS
2024-01-31,5785.0,56042,228810.KS
2024-02-01,5680.0,59626,228810.KS
2024-02-02,5755.0,51622,228810.KS
2024-02-05,5695.0,81945,228810.KS
2024-02-06,5685.0,49364,228810.KS
2024-02-07,5810.0,61781,228810.KS
2024-02-08,5895.0,68128,228810.KS
2024-02-13,5870.0,164554,228810.KS
2024-02-14,5965.0,87377,228810.KS
2024-02-15,5955.0,179425,228810.KS
2024-02-16,5925.0,42441,228810.KS
2024-02-19,5925.0,45831,228810.KS
2024-02-20,5910.0,49431,228810.KS
2024-02-21,5975.0,159836,228810.KS
2024-02-22,6080.0,128342,228810.KS
2024-02-23,6045.0,40704,228810.KS
2024-02-26,6080.0,109479,228810.KS
2024-02-27,5855.0,122219,228810.KS
2024-02-28,5910.0,71278,228810.KS
2024-02-29,5850.0,79657,228810.KS
2024-03-04,5685.0,78298,228810.KS
2024-03-05,5595.0,104274,228810.KS
2024-03-06,5490.0,155733,228810.KS
2024-03-07,5375.0,173916,228810.KS
2024-03-08,5480.0,103674,228810.KS
2024-03-11,5660.0,213619,228810.KS
2024-03-12,5690.0,104484,228810.KS
2024-03-13,5695.0,85605,228810.KS
2024-03-14,5645.0,145471,228810.KS
2024-03-15,5580.0,66963,228810.KS
2024-03-18,5620.0,189285,228810.KS
2024-03-19,5535.0,78793,228810.KS
2024-03-20,5490.0,94169,228810.KS
2024-03-21,5530.0,115497,228810.KS
2024-03-22,5560.0,106244,228810.KS
2024-03-25,5615.0,112618,228810.KS
2024-03-26,5800.0,189149,228810.KS
2024-03-27,5885.0,297399,228810.KS
2024-03-28,5810.0,154957,228810.KS
2024-03-29,5910.0,97385,228810.KS
2024-04-01,5925.0,114612,228810.KS
2024-04-02,5705.0,145161,228810.KS
2024-04-03,5715.0,148859,228810.KS
2024-04-04,5665.0,75156,228810.KS
2024-04-05,5660.0,63755,228810.KS
2024-04-08,5565.0,84318,228810.KS
2024-04-09,5510.0,116188,228810.KS
2024-04-11,5510.0,54274,228810.KS
2024-04-12,5415.0,96469,228810.KS
2024-04-15,5325.0,84503,228810.KS
2024-04-16,5245.0,97954,228810.KS
2024-04-17,5280.0,38722,228810.KS
2024-04-18,5390.0,91886,228810.KS
2024-04-19,5410.0,199936,228810.KS
2024-04-22,5425.0,106765,228810.KS
2024-04-23,5455.0,57840,228810.KS
2024-04-24,5480.0,177606,228810.KS
2024-04-25,5385.0,140123,228810.KS
2024-04-26,5350.0,105116,228810.KS
2024-04-29,5385.0,124659,228810.KS
2024-04-30,5370.0,74809,228810.KS
2024-05-02,5415.0,239624,228810.KS
2024-05-03,5550.0,127977,228810.KS
2024-05-07,5560.0,129474,228810.KS
2024-05-08,5530.0,61081,228810.KS
2024-05-09,5600.0,191552,228810.KS
2024-05-10,5705.0,227278,228810.KS
2024-05-13,5445.0,339249,228810.KS
2024-05-14,5490.0,126160,228810.KS
2024-05-16,5515.0,87965,228810.KS
2024-05-17,5560.0,51665,228810.KS
2024-05-20,5430.0,111592,228810.KS
2024-05-21,5380.0,94955,228810.KS
2024-05-22,5380.0,69631,228810.KS
2024-05-23,5530.0,403966,228810.KS
2024-05-24,5560.0,105858,228810.KS
2024-05-27,5645.0,221066,228810.KS
2024-05-28,5520.0,124762,228810.KS
2024-05-29,5410.0,82197,228810.KS
2024-05-30,5475.0,129484,228810.KS
2024-05-31,5480.0,105731,228810.KS
2024-06-03,5465.0,97834,228810.KS
2024-06-04,5355.0,197448,228810.KS
2024-06-05,5345.0,153206,228810.KS
2024-06-07,5275.0,153245,228810.KS
2024-06-10,5315.0,62299,228810.KS
2024-06-11,5280.0,100932,228810.KS
2024-06-12,5255.0,122320,228810.KS
2024-06-13,5230.0,127975,228810.KS
2024-06-14,5185.0,126848,228810.KS
2024-06-17,5155.0,159690,228810.KS
2024-06-18,5150.0,94550,228810.KS
2024-06-19,5150.0,93570,228810.KS
2024-06-20,5125.0,53069,228810.KS
2024-06-21,5070.0,102022,228810.KS
2024-06-24,4995.0,88309,228810.KS
2024-06-25,5000.0,60179,228810.KS
2024-06-26,5035.0,98216,228810.KS
2024-06-27,5060.0,44193,228810.KS
2024-06-28,5105.0,190274,228810.KS
2024-07-01,5140.0,74021,228810.KS
2024-07-02,5045.0,41414,228810.KS
2024-07-03,4935.0,132955,228810.KS
2024-07-04,4900.0,206473,228810.KS
2024-07-05,4890.0,156796,228810.KS
2024-07-08,5000.0,134554,228810.KS
2024-07-09,5000.0,43348,228810.KS
2024-07-10,4965.0,75950,228810.KS
2024-07-11,4995.0,74326,228810.KS
2024-07-12,5040.0,112029,228810.KS
2024-07-15,5015.0,35872,228810.KS
2024-07-16,4960.0,82673,228810.KS
2024-07-17,4930.0,75764,228810.KS
2024-07-18,4910.0,72404,228810.KS
2024-07-19,4895.0,57341,228810.KS
2024-07-22,4810.0,48329,228810.KS
2024-07-23,4795.0,74450,228810.KS
2024-07-24,4740.0,65474,228810.KS
2024-07-25,4695.0,77438,228810.KS
2024-07-26,4700.0,56858,228810.KS
2024-07-29,4740.0,62261,228810.KS
2024-07-30,4725.0,32855,228810.KS
2024-07-31,4760.0,46550,228810.KS
2024-08-01,4805.0,68009,228810.KS
2024-08-02,4700.0,94293,228810.KS
2024-08-05,4300.0,175542,228810.KS
2024-08-06,4345.0,159021,228810.KS
2024-08-07,4520.0,88146,228810.KS
2024-08-08,4460.0,48104,228810.KS
2024-08-09,4560.0,67858,228810.KS
2024-08-12,4570.0,74865,228810.KS
2024-08-13,4475.0,45776,228810.KS
2024-08-14,4420.0,73543,228810.KS
2024-08-16,4400.0,75158,228810.KS
2024-08-19,4425.0,50753,228810.KS
2024-08-20,4470.0,39549,228810.KS
2024-08-21,4515.0,101210,228810.KS
2024-08-22,4590.0,100467,228810.KS
2024-08-23,4540.0,42245,228810.KS
2024-08-26,4520.0,65932,228810.KS
2024-08-28,4475.0,27512,228810.KS
2024-08-29,4440.0,17698,228810.KS
2024-08-30,4470.0,13914,228810.KS
2024-09-02,4410.0,63359,228810.KS
2024-09-03,4415.0,34864,228810.KS
2024-09-04,4165.0,199107,228810.KS
2024-09-05,4265.0,102060,228810.KS
2024-09-06,4110.0,134124,228810.KS
2024-09-09,4150.0,58382,228810.KS
2024-09-10,4100.0,30883,228810.KS
2024-09-11,4140.0,19785,228810.KS
2024-09-12,4185.0,25078,228810.KS
2024-09-13,4155.0,29504,228810.KS
2024-09-19,4165.0,75897,228810.KS
2024-09-20,4160.0,47822,228810.KS
2024-09-23,4185.0,47027,228810.KS
2024-09-24,4305.0,137913,228810.KS
2024-09-25,4300.0,68301,228810.KS
2024-09-26,4445.0,108633,228810.KS
2024-09-27,4620.0,221582,228810.KS
2024-09-30,4535.0,147579,228810.KS
2024-10-02,4515.0,93822,228810.KS
2024-10-04,4525.0,54967,228810.KS
2024-10-07,4525.0,69290,228810.KS
2024-10-08,4590.0,106139,228810.KS
2024-10-10,4525.0,86085,228810.KS
2024-10-11,4475.0,98056,228810.KS
2024-10-14,4585.0,51291,228810.KS
2024-10-15,4630.0,80625,228810.KS
2024-10-16,4535.0,65250,228810.KS
2024-10-17,4600.0,87772,228810.KS
2024-10-18,4555.0,87169,228810.KS
2024-10-21,4620.0,69741,228810.KS
2024-10-22,4650.0,327485,228810.KS
2024-10-23,4715.0,113813,228810.KS
2024-10-24,4640.0,92963,228810.KS
2024-10-25,4640.0,107924,228810.KS
2024-10-28,4720.0,108038,228810.KS
2024-10-29,4800.0,142221,228810.KS
2024-10-31,4770.0,71707,228810.KS
2024-11-01,4825.0,112674,228810.KS
2024-11-04,5035.0,551088,228810.KS
2024-11-06,5170.0,223889,228810.KS
2024-11-07,5105.0,171254,228810.KS
2024-11-08,5115.0,133943,228810.KS
2024-11-11,4965.0,180171,228810.KS
2024-11-12,4805.0,106523,228810.KS
2024-11-13,4920.0,330407,228810.KS
2024-11-14,5000.0,239160,228810.KS
2024-11-15,5085.0,589617,228810.KS
2024-11-18,5225.0,121546,228810.KS
2024-11-19,5350.0,268733,228810.KS
2024-11-20,5355.0,194561,228810.KS
2024-11-21,5310.0,215569,228810.KS
2024-11-22,5375.0,235822,228810.KS
2024-11-25,5465.0,452761,228810.KS
2024-11-26,5535.0,245803,228810.KS
2024-11-27,5650.0,461789,228810.KS
2024-11-28,5540.0,354949,228810.KS
2024-11-29,5540.0,323607,228810.KS
2024-12-02,5485.0,241817,228810.KS
2024-12-03,5495.0,363143,228810.KS
2024-12-04,5390.0,244846,228810.KS
2024-12-05,5210.0,184462,228810.KS
2024-12-06,5090.0,267572,228810.KS
2024-12-09,4825.0,190586,228810.KS
2024-12-10,5190.0,212134,228810.KS
2024-12-11,5240.0,87797,228810.KS
2024-12-12,5315.0,143356,228810.KS
2024-12-13,5555.0,880334,228810.KS
2024-12-16,5580.0,171090,228810.KS
2024-12-17,5485.0,133757,228810.KS
2024-12-18,5610.0,142490,228810.KS
2024-12-19,5515.0,260070,228810.KS
2024-12-20,5345.0,107719,228810.KS
2024-12-23,5360.0,181285,228810.KS
2024-12-24,5260.0,689175,228810.KS
2024-12-26,5360.0,422971,228810.KS
2024-12-27,5050.0,376717,228810.KS
2024-12-30,5080.0,100681,228810.KS
2025-01-02,4995.0,204749,228810.KS
2025-01-03,5085.0,157517,228810.KS
2025-01-06,4960.0,297251,228810.KS
2025-01-07,5060.0,103730,228810.KS
2025-01-08,4985.0,106628,228810.KS
2025-01-09,4915.0,111810,228810.KS
2025-01-10,5020.0,145117,228810.KS
2025-01-13,4985.0,77175,228810.KS
2025-01-14,5150.0,119356,228810.KS
2025-01-15,5135.0,78204,228810.KS
2025-01-16,5135.0,125816,228810.KS
2025-01-17,5155.0,102355,228810.KS
2025-01-20,5095.0,135455,228810.KS
2025-01-21,5065.0,97483,228810.KS
2025-01-22,5085.0,118929,228810.KS
2025-01-23,5030.0,93875,228810.KS
2025-01-24,5095.0,233160,228810.KS
2025-01-31,5115.0,140493,228810.KS
2025-02-03,5080.0,171426,228810.KS
2025-02-04,5200.0,132064,228810.KS
2025-02-05,5280.0,409022,228810.KS
2025-02-06,5320.0,635730,228810.KS
2025-02-07,5335.0,536147,228810.KS
2025-02-10,5465.0,748235,228810.KS
2025-02-11,5590.0,429116,228810.KS
2025-02-12,5605.0,456293,228810.KS
2025-02-13,5580.0,559196,228810.KS
2025-02-14,5510.0,217182,228810.KS
2025-02-17,5405.0,791202,228810.KS
2025-02-18,5505.0,247767,228810.KS
2025-02-19,5630.0,362936,228810.KS
2025-02-20,5995.0,2184695,228810.KS
2025-02-21,5910.0,827722,228810.KS
2025-02-24,5845.0,311866,228810.KS
2025-02-25,5965.0,463744,228810.KS
2025-02-26,5960.0,1034931,228810.KS
2025-02-27,5995.0,295947,228810.KS
2025-02-28,6005.0,849526,228810.KS
2025-03-04,5915.0,404752,228810.KS
2025-03-05,5820.0,648122,228810.KS
2025-03-06,5750.0,436248,228810.KS
2025-03-07,5745.0,405849,228810.KS
2025-03-10,5655.0,462514,228810.KS
2025-03-11,5540.0,349115,228810.KS
2025-03-12,5555.0,758030,228810.KS
2025-03-13,5450.0,254192,228810.KS
2025-03-14,5435.0,244326,228810.KS
2025-03-17,5505.0,352458,228810.KS
2025-03-18,5390.0,277753,228810.KS
2025-03-19,5500.0,253249,228810.KS
2025-03-20,5400.0,242729,228810.KS
2025-03-21,5500.0,1721756,228810.KS
2025-03-24,5565.0,1041500,228810.KS
2025-03-25,5625.0,500032,228810.KS
2025-03-26,5640.0,889805,228810.KS
2025-03-27,5725.0,768595,228810.KS
2025-03-28,5615.0,264313,228810.KS
2025-03-31,5535.0,384184,228810.KS
2025-04-01,5555.0,548639,228810.KS
2025-04-02,5520.0,414962,228810.KS
2025-04-03,5565.0,120716,228810.KS
2025-04-04,5800.0,707818,228810.KS
2025-04-07,5460.0,534319,228810.KS
2025-04-08,5410.0,207103,228810.KS
2025-04-09,5180.0,305844,228810.KS
2025-04-10,5315.0,235539,228810.KS
2025-04-11,5435.0,352426,228810.KS
2025-04-14,5420.0,146569,228810.KS
2025-04-15,5440.0,150533,228810.KS
2025-04-16,5435.0,140296,228810.KS
2025-04-17,5660.0,201313,228810.KS
2025-04-18,5710.0,416565,228810.KS
2025-04-21,5610.0,170542,228810.KS
2025-04-22,5660.0,119810,228810.KS
2025-04-23,5640.0,407079,228810.KS
2025-04-24,5650.0,114063,228810.KS
2025-04-25,5810.0,421667,228810.KS
2025-04-28,5930.0,292615,228810.KS
2025-04-29,6105.0,1119316,228810.KS
2025-04-30,6205.0,1171287,228810.KS
2025-05-02,6200.0,1041417,228810.KS
2025-05-07,6200.0,983119,228810.KS
2025-05-08,6215.0,714143,228810.KS
2025-05-09,6170.0,578355,228810.KS
2025-05-12,6035.0,273170,228810.KS
2025-05-13,6095.0,1498000,228810.KS
2025-05-14,6360.0,419919,228810.KS
2025-05-15,6460.0,1243004,228810.KS
2025-05-16,6460.0,269991,228810.KS
2025-05-19,6410.0,584565,228810.KS
2025-05-20,6515.0,289602,228810.KS
2025-05-21,6560.0,309178,228810.KS
2025-05-22,6520.0,548605,228810.KS
2025-05-23,6750.0,546022,228810.KS
2025-05-26,6825.0,334336,228810.KS
2025-05-27,6780.0,375465,228810.KS
2025-05-28,6755.0,1280944,228810.KS
2025-05-29,6895.0,1103858,228810.KS
2025-05-30,6870.0,434929,228810.KS
2025-06-02,6975.0,529089,228810.KS
2025-06-04,7105.0,515597,228810.KS
2025-06-05,7215.0,539766,228810.KS
2025-06-09,7260.0,1353682,228810.KS
2025-06-10,7620.0,1566540,228810.KS
2025-06-11,7410.0,2275678,228810.KS
2025-06-12,7410.0,601762,228810.KS
2025-06-13,7255.0,862966,228810.KS
2025-06-16,7390.0,641360,228810.KS
2025-06-17,7420.0,569779,228810.KS
2025-06-18,7490.0,496902,228810.KS
2025-06-19,7525.0,432632,228810.KS
2025-06-20,7700.0,1086763,228810.KS
2025-06-23,7595.0,544285,228810.KS
2025-06-24,7685.0,589659,228810.KS
2025-06-25,7625.0,516360,228810.KS
2025-06-26,7485.0,497397,228810.KS
2025-06-27,7555.0,344004,228810.KS
2025-06-30,7590.0,332031,228810.KS
2025-07-01,7540.0,429153,228810.KS
2025-07-02,7310.0,578004,228810.KS
2025-07-03,7100.0,579274,228810.KS
2025-07-04,6970.0,712900,228810.KS
2025-07-07,6975.0,267385,228810.KS
2025-07-08,7265.0,386001,228810.KS
2025-07-09,7270.0,253606,228810.KS
2025-07-10,7175.0,304655,228810.KS
2025-07-11,7155.0,316412,228810.KS
2025-07-14,7150.0,252482,228810.KS
2025-07-15,7150.0,314499,228810.KS
2025-07-16,6990.0,377259,228810.KS
2025-07-17,6960.0,349950,228810.KS
2025-07-18,6940.0,240188,228810.KS
2025-07-21,7135.0,436656,228810.KS
2025-07-22,6990.0,305185,228810.KS
2025-07-23,6845.0,294899,228810.KS
2025-07-24,6680.0,600073,228810.KS
2025-07-25,6650.0,177833,228810.KS
2025-07-28,6520.0,348962,228810.KS
2025-07-29,6585.0,243373,228810.KS
2025-07-30,6535.0,275988,228810.KS
2025-07-31,6770.0,639986,228810.KS
2025-08-01,6490.0,874255,228810.KS
2025-08-04,6635.0,321714,228810.KS
2025-08-05,6720.0,417992,228810.KS
2025-08-06,6840.0,409093,228810.KS
2025-08-07,7005.0,551378,228810.KS
2025-08-08,7225.0,1008925,228810.KS
2025-08-11,7405.0,1203230,228810.KS
2025-08-12,7365.0,794729,228810.KS
2025-08-13,7130.0,901837,228810.KS
2025-08-14,7155.0,430435,228810.KS
2025-08-18,7035.0,333389,228810.KS
2025-08-19,7185.0,674463,228810.KS
2025-08-20,7260.0,551615,228810.KS
2025-08-21,7280.0,579149,228810.KS
2025-08-22,7175.0,297620,228810.KS
2025-08-25,7235.0,190424,228810.KS
2025-08-26,7265.0,681637,228810.KS
2025-08-27,7175.0,351340,228810.KS
2025-08-28,6980.0,617296,228810.KS
2025-08-29,6880.0,352599,228810.KS
2025-09-01,6930.0,341396,228810.KS
2025-09-02,6855.0,280053,228810.KS
2025-09-03,6770.0,360104,228810.KS
2025-09-04,6785.0,242133,228810.KS
2025-09-05,6890.0,304549,228810.KS
2025-09-08,6950.0,188855,228810.KS
2025-09-09,6845.0,293270,228810.KS
2025-09-10,6900.0,302953,228810.KS
2025-09-11,6890.0,213935,228810.KS
2025-09-12,6940.0,373287,228810.KS
2025-09-15,6860.0,347910,228810.KS
2025-09-16,6880.0,319937,228810.KS
2025-09-17,6930.0,328367,228810.KS
2025-09-18,7000.0,353963,228810.KS
2025-09-19,6970.0,84266,228810.KS
